time (s),stimulus_on,orientation,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10
190.7,1,90,0.66232777,0.660063504,1.090164181,0.649334707,0.659999851,0.721159272,1.076769113,0.625245395,0.597739123,0.632850524
190.8,1,90,0.70846267,0.764377262,1.142601756,0.730404627,0.700432515,0.71099479,1.088622545,0.630916201,0.795383163,0.741276154
190.9,1,90,0.736913818,0.645026647,1.166166732,0.6847044,0.589701321,0.677993391,1.282239975,0.744028436,0.720448161,0.706673643
191,1,90,0.630568833,0.656090253,1.20698002,0.713460966,0.627992378,0.633518366,1.196639439,0.68546038,0.753771682,0.63791954
191.1,1,90,0.662656456,0.681507131,1.09921142,0.639758269,0.655089203,0.707093547,1.233602916,0.606199009,0.706110813,0.643151196
191.2,1,90,0.632824083,0.571447743,1.204916162,0.625893517,0.701577561,0.696222923,1.172094377,0.672241869,0.603266132,0.654961246
191.3,1,90,0.626466192,0.659728056,0.964876426,0.602196922,0.475805523,0.59296422,1.002626229,0.679003582,0.609274005,0.547969922
191.4,1,90,0.507463605,0.540951253,0.892111124,0.521532328,0.52448579,0.469587125,0.981827624,0.679278175,0.683771304,0.555710397
191.5,1,90,0.489084408,0.544780605,0.842315521,0.426516437,0.448396632,0.600044037,0.794812183,0.543067541,0.446047774,0.503000986
191.6,1,90,0.447997833,0.34284818,0.781575783,0.460286941,0.320205399,0.421530945,0.612850235,0.319888021,0.370831172,0.318259592
191.7,1,90,0.298765645,0.248617899,0.527449592,0.288077502,0.392158716,0.351743511,0.498811644,0.33465443,0.368865032,0.273187248
191.8,1,90,0.255024598,0.345320646,0.357348941,0.247156643,0.238543343,0.198346186,0.29800755,0.189206626,0.37762944,0.237297954
191.9,1,90,0.18600917,0.285444211,0.110354192,0.068492232,0.205169871,0.252448359,0.212759016,0.236363818,0.196434919,0.153361669
192,0,,0.263937116,0.258938142,0.265132512,0.173788091,0.133272988,0.288253876,0.151060556,0.194538214,0.215148364,0.177287923
192.1,0,,0.226662545,0.116025623,0.228179906,0.207074166,0.293843793,0.177313611,0.190647987,0.273733709,0.124876015,0.181432927
192.2,0,,0.193735885,0.317196981,0.170470417,0.168391752,0.163139537,0.163159032,0.13481615,0.164338524,0.273592017,0.266745333
192.3,0,,0.180526041,0.239357268,0.18983429,0.198715029,0.133060674,0.242538297,0.322553936,0.207560234,0.247919674,0.251763651
192.4,0,,0.273805001,0.18226301,0.174533134,0.173299216,0.163986697,0.287549666,0.231229798,0.239952593,0.168638333,0.2621047
192.5,0,,0.265387774,0.102947342,0.198737837,0.233616063,0.192460745,0.210818739,0.251925793,0.212512431,0.194272654,0.245126347
192.6,0,,0.184820735,0.271906652,0.201159862,0.125912517,0.237386352,0.243705065,0.271316968,0.14692323,0.309566294,0.234778155
192.7,0,,0.243322353,0.183765333,0.231558234,0.267892842,0.293362213,0.216437305,0.244434122,0.197746269,0.168209098,0.118298657
192.8,0,,0.269031839,0.232651864,0.202005754,0.191649845,0.198459184,0.187290738,0.146745713,0.214967298,0.151985799,0.184794009
192.9,0,,0.21663739,0.190475733,0.250587219,0.237312535,0.203998786,0.139750016,0.240538203,0.312117077,0.175140393,0.233095465
193,0,,0.170485943,0.189431916,0.207574143,0.234262527,0.250494835,0.261360113,0.206663231,0.301035972,0.288922206,0.13330304
193.1,0,,0.19281524,0.136648496,0.214324414,0.193034584,0.247173411,0.17851965,0.273985689,0.243675535,0.196601267,0.199341315
193.2,0,,0.243335503,0.250721419,0.271386869,0.259458577,0.220026504,0.203373814,0.278838602,0.201822683,0.201942495,0.179950284
193.3,0,,0.233090052,0.268566015,0.213522877,0.128320288,0.119614019,0.255400377,0.236977419,0.179335637,0.220702337,0.135315438
193.4,0,,0.236565024,0.254561657,0.188912941,0.237263327,0.069397895,0.050549976,0.102283786,0.226473224,0.192818108,0.200632789
193.5,0,,0.202041374,0.2326597,0.09714314,0.190840605,0.255328231,0.345338159,0.190505116,0.188958707,0.252182138,0.206647515
193.6,0,,0.169380108,0.28713933,0.182917829,0.21146061,0.196330747,0.15308453,0.16285692,0.23256658,0.252383386,0.216513835
193.7,0,,0.174332606,0.152783743,0.263002973,0.243267759,0.15722884,0.2592088,0.217958475,0.248995095,0.282773581,0.098079046
193.8,0,,0.301092285,0.166764599,0.186929182,0.256015161,0.251976188,0.261154139,0.130208723,0.135218704,0.266108665,0.213588436
193.9,0,,0.232281189,0.186388182,0.165661756,0.153991729,0.226741665,0.135944024,0.223602527,0.125001382,0.104109279,0.155943494
194,0,,0.171548365,0.157337697,0.31000568,0.256976898,0.201899682,0.129200328,0.276876047,0.214428793,0.204594257,0.16888558
194.1,0,,0.252967396,0.164181522,0.191111907,0.246378532,0.204557314,0.184991543,0.157611706,0.21575795,0.282507918,0.245640517
194.2,0,,0.250855963,0.163428344,0.150712925,0.155402394,0.202791624,0.276999877,0.229358308,0.261159626,0.189641617,0.195529049
194.3,0,,0.193065426,0.283993553,0.139747715,0.184381365,0.059495171,0.313945011,0.160091949,0.239633864,0.270054621,0.260521133
194.4,0,,0.218614382,0.263452052,0.171710471,0.222436336,0.093912373,0.23306663,0.160398154,0.26607337,0.193814317,0.317664263
194.5,0,,0.186997758,0.191503338,0.218673479,0.20889434,0.200628763,0.219771697,0.241662204,0.240018424,0.166820688,0.169975236
194.6,0,,0.135891517,0.210362171,0.200168624,0.200677296,0.140948482,0.256545327,0.168980682,0.233751644,0.173655526,0.246022948
194.7,0,,0.182639747,0.171231386,0.23292805,0.177702431,0.174176042,0.180217234,0.221119464,0.260119024,0.192095195,0.277261765
194.8,0,,0.175224109,0.190448483,0.23928393,0.140811696,0.146034603,0.193523393,0.219449713,0.117767984,0.321897575,0.198850893
194.9,0,,0.126628445,0.276980389,0.255910282,0.198921966,0.191719245,0.237864361,0.267236286,0.187294154,0.14102121,0.196091875
195,1,135,0.19019638,0.261525764,0.188742625,0.211460561,0.196530697,0.154900679,0.21550295,0.240296404,0.205405895,0.175532307
195.1,1,135,0.329192906,0.318788982,0.3389359,0.354653383,0.329227498,0.284073231,0.250307428,0.460593197,0.365954496,0.216525843
195.2,1,135,0.354808749,0.356989975,0.348139148,0.49830842,0.381970146,0.340177294,0.370121731,0.630564604,0.379985126,0.407322766
195.3,1,135,0.421419107,0.407974998,0.520864507,0.647075246,0.478831277,0.429735843,0.503325666,0.600661674,0.319957292,0.38531772
195.4,1,135,0.522808117,0.453739223,0.487331622,0.829549817,0.517925291,0.387896341,0.473234924,0.839821619,0.497664338,0.557223967
195.5,1,135,0.619948149,0.59359714,0.646182577,0.99051257,0.528207077,0.542468804,0.523875128,0.992004186,0.563636127,0.661829226
195.6,1,135,0.542516804,0.5594493,0.567361453,0.995891644,0.671956185,0.635686466,0.569709884,1.103092627,0.619008228,0.590092776
195.7,1,135,0.699167051,0.582819019,0.712713038,1.094176059,0.634142984,0.659849503,0.618497482,1.034204278,0.719490472,0.733160127
195.8,1,135,0.615631942,0.82990516,0.782818207,1.294064638,0.642629823,0.685488302,0.654602182,1.173981705,0.664767867,0.684845587
195.9,1,135,0.733536812,0.556661107,0.585789699,1.17517491,0.719483089,0.830237494,0.62851308,1.103015359,0.695190803,0.774779657
196,1,135,0.620542465,0.720766142,0.74662317,1.169903129,0.643437111,0.678185015,0.715623755,1.254139962,0.659284501,0.607506693
196.1,1,135,0.648157181,0.604293275,0.686946586,1.148477763,0.722780233,0.654628952,0.628822346,1.222316552,0.681022327,0.736841095
196.2,1,135,0.692072958,0.761539207,0.605798965,1.053876749,0.646001732,0.658723684,0.64646922,1.036457839,0.707557249,0.559673589
196.3,1,135,0.650890027,0.545888439,0.639695904,1.094785357,0.737097065,0.57639048,0.589103906,1.095411772,0.525871658,0.610080424
196.4,1,135,0.56905664,0.518765601,0.65609331,0.910008113,0.56501387,0.502700261,0.626936626,0.934793257,0.588004328,0.591913922
196.5,1,135,0.526444318,0.430497765,0.513534152,0.879826487,0.463389334,0.518459952,0.500771137,0.848454519,0.494542398,0.561383735
196.6,1,135,0.461002782,0.504985346,0.540917497,0.592425537,0.422504808,0.487019885,0.393631347,0.644064726,0.443402466,0.483742779
196.7,1,135,0.416030784,0.420589431,0.436336478,0.486692827,0.377903144,0.413930427,0.361365469,0.493288271,0.344201708,0.389738413
196.8,1,135,0.198832653,0.263985394,0.364934796,0.499182136,0.22927075,0.234190012,0.2679608,0.295502038,0.372758457,0.260018297
196.9,1,135,0.23814201,0.159253026,0.202100032,0.146694203,0.203778488,0.093131169,0.149675956,0.1657194,0.212402059,0.210847814
197,0,,0.12789893,0.187498154,0.281731485,0.214783474,0.230804176,0.246171681,0.221888525,0.178599357,0.159811042,0.34597627
197.1,0,,0.210128751,0.189549131,0.200145502,0.185259119,0.135208599,0.180428878,0.314409702,0.259333986,0.163926515,0.278306919
197.2,0,,0.213389413,0.199177249,0.164950714,0.222271398,0.232407028,0.193985236,0.157863964,0.206079854,0.235235202,0.192998247
197.3,0,,0.274276232,0.264913153,0.137610654,0.243850345,0.122749906,0.213436755,0.233733551,0.18040045,0.277829187,0.121718772
197.4,0,,0.17219642,0.25408143,0.215685485,0.214545437,0.101861975,0.153066417,0.19186499,0.213007075,0.142222113,0.181357703
197.5,0,,0.174121208,0.205698938,0.247064495,0.298814342,0.112297753,0.228893486,0.207397441,0.177947586,0.23536491,0.220523747
197.6,0,,0.234778566,0.184511435,0.237357268,0.256740842,0.21804789,0.172318615,0.169778301,0.183612869,0.205967629,0.147117551
197.7,0,,0.227876462,0.249718532,0.175861758,0.216694696,0.184158492,0.153427687,0.157246192,0.284830876,0.147365631,0.214864764
197.8,0,,0.230282917,0.268850464,0.157785766,0.176367062,0.08596922,0.155173134,0.15733624,0.16291322,0.300121644,0.244799747
197.9,0,,0.193589541,0.171585777,0.002770643,0.196221701,0.242601825,0.128285142,0.171398497,0.162722616,0.272354943,0.32097408
198,0,,0.273782439,0.200245354,0.113104165,0.275351522,0.083162383,0.197660018,0.232463492,0.147023822,0.12949649,0.19334854
198.1,0,,0.102503268,0.164693677,0.263220214,0.13206329,0.202529159,0.117420381,0.204999577,0.258332578,0.147871563,0.261084935
198.2,0,,0.189444145,0.282051851,0.071304875,0.204033392,0.313067812,0.207261255,0.149675507,0.264667904,0.147193438,0.225728578
198.3,0,,0.135574474,0.177219027,0.189921577,0.188741912,0.09793811,0.173942348,0.197623613,0.165564706,0.209250201,0.141188834
198.4,0,,0.214288716,0.204351837,0.153492999,0.167027534,0.203337365,0.223224948,0.242233237,0.129425735,0.132388775,0.226001401
198.5,0,,0.183261945,0.183825034,0.288699741,0.227476345,0.220810894,0.054662923,0.29077783,0.225258523,0.221984093,0.196660368
198.6,0,,0.214082043,0.164236817,0.290520754,0.280265934,0.179230131,0.131954333,0.249329653,0.182789967,0.124624148,0.19750383
198.7,0,,0.144539981,0.217085964,0.20424067,0.097987595,0.178374426,0.212749992,0.093094247,0.220221859,0.225527804,0.269128852
198.8,0,,0.164120357,0.141784388,0.186967389,0.19978613,0.205654084,0.275437559,0.224170394,0.148484427,0.201397973,0.186618512
198.9,0,,0.179742324,0.256041806,0.273761816,0.16314131,0.113615812,0.306352969,0.210171232,0.234573436,0.136878299,0.200869657
199,0,,0.27734563,0.269327377,0.171188291,0.158883072,0.169352064,0.207195438,0.181108868,0.1780028,0.198620599,0.236878689
199.1,0,,0.214990604,0.175394051,0.087184321,0.232359919,0.212969649,0.138680489,0.227571869,0.216253099,0.220473243,0.137309843
199.2,0,,0.248261274,0.148897435,0.288346555,0.262117062,0.218869677,0.185205702,0.373354732,0.077928561,0.295624776,0.194693926
199.3,0,,0.199132796,0.206161954,0.22590156,0.187292539,0.234176798,0.177169284,0.183823297,0.200207552,0.129629165,0.221130063
199.4,0,,0.303667348,0.176637842,0.195022729,0.23849551,0.230539052,0.152073623,0.205943527,0.252179786,0.163390683,0.122872304
199.5,0,,0.190207186,0.130742248,0.208214663,0.220504438,0.18107141,0.186610781,0.149974927,0.261329062,0.198915127,0.173788129
199.6,0,,0.16459355,0.207150099,0.123383191,0.212683602,0.175128998,0.164162273,0.286639289,0.176575395,0.245275575,0.220372002
199.7,0,,0.202893082,0.202173816,0.220948437,0.186152636,0.158872901,0.157747842,0.200279184,0.138146972,0.254245797,0.241151543
199.8,0,,0.143644702,0.200428405,0.122528754,0.1455984,0.241590605,0.213144399,0.161145706,0.157194436,0.255171221,0.370529417
199.9,0,,0.236810316,0.275908458,0.123463406,0.19915616,0.122862167,0.260697728,0.164626679,0.176306086,0.196843845,0.22627535
200,1,0,0.252339328,0.278197736,0.160481249,0.179913989,0.231860051,0.17947921,0.21914298,0.174806443,0.210828398,0.091896741
200.1,1,0,0.334309849,0.244837842,0.339044847,0.354619963,0.372188566,0.255091778,0.275470406,0.314047162,0.361750579,0.310202086
200.2,1,0,0.476561613,0.417054381,0.420919303,0.366625468,0.524775342,0.320747244,0.421536689,0.262188626,0.559628792,0.265311299
200.3,1,0,0.745559322,0.53605548,0.381206481,0.405444444,0.714454221,0.37135066,0.491807186,0.517551104,0.734386773,0.500223554
200.4,1,0,0.755375401,0.536580647,0.435399686,0.413977358,0.820490118,0.462945685,0.490220247,0.541801804,0.758415793,0.532965035
200.5,1,0,0.979525028,0.551783284,0.484776927,0.644093706,0.936941178,0.485164989,0.585958374,0.540763776,0.953810476,0.577910596
200.6,1,0,0.978754811,0.528400112,0.564964204,0.582410934,1.013048124,0.631374456,0.655228394,0.60480227,1.007408551,0.552253688
200.7,1,0,1.103279998,0.645160658,0.637397049,0.632178783,1.135631676,0.71406917,0.731126417,0.725437742,1.119065427,0.717261829
200.8,1,0,1.122030605,0.637318254,0.694070309,0.715464109,1.189091628,0.652813378,0.65701677,0.747287913,1.176556736,0.685865176
200.9,1,0,1.173053251,0.676913163,0.72827188,0.665068819,1.127463025,0.758703788,0.70459669,0.630004556,1.206409644,0.661839542
201,1,0,1.156277028,0.652133196,0.779996854,0.727000992,1.12760772,0.688100334,0.754834111,0.705791468,1.189980521,0.706601374
201.1,1,0,1.240684317,0.709036403,0.644997202,0.782348977,1.184742819,0.764662361,0.628396971,0.700387858,1.191093428,0.661828819
201.2,1,0,0.965519075,0.686488334,0.652164015,0.545567429,1.186187678,0.616854208,0.720554984,0.699294625,1.105689234,0.713748553
201.3,1,0,1.133145756,0.586170937,0.659375385,0.635002969,1.085822368,0.623563105,0.608572546,0.538121748,1.044166392,0.654648266
201.4,1,0,0.958598482,0.512004226,0.538194774,0.580885146,0.920087509,0.595653398,0.52265476,0.600238129,0.968323471,0.6448675
201.5,1,0,0.668149596,0.464151889,0.59617883,0.473589028,0.851492828,0.478205853,0.54053378,0.533160973,0.925699718,0.551924963
201.6,1,0,0.689816344,0.550970889,0.463589326,0.44243074,0.733637055,0.387270603,0.454741347,0.316349999,0.669085176,0.400454
201.7,1,0,0.543958672,0.410496628,0.383001133,0.392769478,0.456879846,0.381070121,0.437836975,0.34979542,0.575589828,0.322796595
201.8,1,0,0.32905866,0.350430212,0.28999861,0.255351169,0.432064281,0.304024179,0.232505182,0.220407352,0.303441505,0.311101215
201.9,1,0,0.197015842,0.202988911,0.245236239,0.125420389,0.174070184,0.259889134,0.275491568,0.226953625,0.233834298,0.191286369
202,0,,0.208729366,0.291735664,0.190476814,0.208272608,0.212063167,0.175632207,0.174830233,0.223675709,0.095972702,0.159764005
202.1,0,,0.240064909,0.283762393,0.149559416,0.19661085,0.206797122,0.249032325,0.200190185,0.223250485,0.238501803,0.176073397
202.2,0,,0.182504645,0.18870491,0.234904287,0.224445845,0.19344231,0.346443047,0.274248077,0.233727642,0.174922881,0.098760075
202.3,0,,0.160013613,0.205216818,0.166887771,0.257341868,0.144767239,0.169106638,0.26382711,0.180112798,0.192708027,0.266896589
202.4,0,,0.187180806,0.24460958,0.136701336,0.195903276,0.157429391,0.214137721,0.130679766,0.186672764,0.219433441,0.314077714
202.5,0,,0.228342297,0.258984543,0.221201714,0.256571393,0.266031414,0.228781368,0.148018212,0.159172974,0.236109021,0.146607449
202.6,0,,0.227824856,0.175166697,0.258390544,0.154827575,0.216382998,0.197323879,0.187556021,0.195734528,0.171180913,0.210553255
202.7,0,,0.207861621,0.135023968,0.122921357,0.174160007,0.240834043,0.1385529,0.141137964,0.23113663,0.1835149,0.260397544
202.8,0,,0.249263056,0.092630062,0.252721755,0.230390156,0.15188506,0.183063866,0.169541479,0.128590111,0.21758618,0.163261439
202.9,0,,0.231445716,0.204642783,0.250526205,0.274356612,0.316469072,0.193580057,0.237606976,0.107636122,0.222283761,0.085304413
203,0,,0.217250476,0.175355841,0.223966815,0.253224728,0.156260559,0.208725676,0.240044344,0.192007557,0.291170232,0.144548317
203.1,0,,0.191263912,0.169730751,0.21525204,0.222473669,0.130743494,0.139047371,0.247662055,0.248955447,0.243944262,0.219711943
203.2,0,,0.188231352,0.267857564,0.20458501,0.166886068,0.297489533,0.259092757,0.177170984,0.26987783,0.212765008,0.146478714
203.3,0,,0.172715929,0.201011774,0.278555291,0.247978052,0.232378857,0.240167279,0.270635343,0.286507065,0.220334249,0.097351709
203.4,0,,0.262742672,0.180008812,0.212197638,0.230904011,0.213733067,0.158450657,0.130599988,0.281447691,0.142249397,0.254217467
203.5,0,,0.269775131,0.158311882,0.15640668,0.1842068,0.249324776,0.225155006,0.149147856,0.212888556,0.202789409,0.161786582
203.6,0,,0.13511591,0.144456568,0.187320711,0.136510667,0.248773944,0.163533596,0.176945072,0.288988669,0.226842028,0.185468964
203.7,0,,0.222794366,0.257309374,0.187241265,0.184748011,0.192122369,0.296977499,0.181760774,0.204406716,0.217515575,0.215434831
203.8,0,,0.101393201,0.168823954,0.200278142,0.130935687,0.202160942,0.306131037,0.169086855,0.124888977,0.299277939,0.158421078
203.9,0,,0.207813253,0.154950177,0.26891183,0.180333769,0.26421041,0.256046248,0.224410097,0.238062363,0.195482655,0.241114531
204,0,,0.215745527,0.207536629,0.228101117,0.005125135,0.188074471,0.173426811,0.183594597,0.283802822,0.114372909,0.18468881
204.1,0,,0.256537965,0.247270185,0.153503368,0.207155765,0.112850688,0.235618722,0.240409474,0.179063221,0.133872461,0.252514756
204.2,0,,0.200963643,0.283660151,0.245486644,0.170540423,0.243762398,0.218494685,0.19722716,0.178331426,0.154071004,0.252752907
204.3,0,,0.239125035,0.094221294,0.2425495,0.139149616,0.182207638,0.143562691,0.224872557,0.222255191,0.170982302,0.235377904
204.4,0,,0.170501525,0.164776294,0.213925379,0.273943714,0.208285489,0.205048586,0.148390991,0.185998767,0.183549947,0.249190691
204.5,0,,0.127389947,0.240097634,0.183056672,0.211668235,0.25380513,0.214503013,0.11651293,0.203473522,0.160882925,0.258348056
204.6,0,,0.29239683,0.157504326,0.272222995,0.177864888,0.236594306,0.290879111,0.260378508,0.267047132,0.260156334,0.148194311
204.7,0,,0.247555317,0.160297831,0.21403414,0.14399935,0.124168365,0.178828862,0.305555425,0.242001162,0.208222875,0.210980705
204.8,0,,0.175083637,0.148000783,0.215001406,0.208615366,0.249061753,0.100805184,0.207261404,0.194744037,0.1478855,0.21202998
204.9,0,,0.148088306,0.117622904,0.19505215,0.206674237,0.317031347,0.296800551,0.232533081,0.178656523,0.204513594,0.209273903
205,1,45,0.261409585,0.135332921,0.236896478,0.166707771,0.120533401,0.120322895,0.124158899,0.163496007,0.279606171,0.19069572
205.1,1,45,0.181130824,0.35816094,0.233901527,0.251872471,0.244180865,0.473047287,0.379143473,0.306954337,0.191910965,0.306019165
205.2,1,45,0.423138535,0.575085043,0.258052616,0.233959062,0.382910504,0.613584911,0.373963636,0.339621327,0.423363693,0.561855074
205.3,1,45,0.411547656,0.613202577,0.436769824,0.369343472,0.499283166,0.633825694,0.436287325,0.371383102,0.308364277,0.647555697
205.4,1,45,0.517120125,0.7725151,0.484153661,0.486975492,0.443149162,0.735354915,0.543398403,0.483960248,0.549903127,0.845432772
205.5,1,45,0.572250626,0.896555268,0.552777852,0.55126705,0.542215683,0.936058649,0.519515829,0.560207191,0.582174058,0.909086882
205.6,1,45,0.545234556,0.999326482,0.746428971,0.58832117,0.464382015,1.117110318,0.623199341,0.701509454,0.684133828,1.115936014
205.7,1,45,0.668556954,1.101990561,0.637937499,0.60281137,0.619047348,1.071157776,0.578085801,0.76189885,0.634731365,1.162369969
205.8,1,45,0.697288837,1.17759356,0.75056703,0.628772273,0.800902707,1.096797408,0.71623989,0.770763818,0.652983449,1.257082108
205.9,1,45,0.725678299,1.165302898,0.68747611,0.759940103,0.683888213,1.100178463,0.752972025,0.601228327,0.741818038,1.230693874
206,1,45,0.677158258,1.205905931,0.69393357,0.697741337,0.70549586,1.246708698,0.690168901,0.691458804,0.575560238,1.231438478
206.1,1,45,0.587001191,1.038502729,0.699363158,0.657511659,0.743206026,1.179566187,0.730542519,0.689324672,0.768865884,1.137234828
206.2,1,45,0.550027568,1.094356669,0.702616379,0.612994247,0.636088096,1.085187266,0.724651672,0.601354118,0.620653782,1.05891696
206.3,1,45,0.670535407,1.099563727,0.614880592,0.6248357,0.721241049,1.018095156,0.698374376,0.69176661,0.514491343,1.070395265
206.4,1,45,0.586897471,0.883130869,0.507954284,0.540073049,0.503346174,0.937576115,0.463713722,0.652958416,0.556539533,0.973703692
206.5,1,45,0.464477999,0.787390668,0.572440703,0.551335884,0.474332987,0.748681005,0.453285934,0.455308368,0.567268138,0.774983134
206.6,1,45,0.366729283,0.671997126,0.42468084,0.499256668,0.476033126,0.685838078,0.502715136,0.459156222,0.48712635,0.701757142
206.7,1,45,0.326127635,0.528422824,0.272032409,0.379468499,0.366996736,0.623956793,0.484507163,0.368881837,0.334183854,0.624164154
206.8,1,45,0.214527916,0.391735959,0.219842109,0.332036032,0.306231306,0.335500441,0.211516564,0.295653819,0.292797499,0.40157877
206.9,1,45,0.175344109,0.201492525,0.21569171,0.153304054,0.254407527,0.167277363,0.194167341,0.211174654,0.112381787,0.25326041
207,0,,0.322111542,0.165979109,0.21177581,0.163625108,0.168617352,0.143765065,0.178430725,0.318745023,0.223216444,0.274546963
207.1,0,,0.162401233,0.170926582,0.244932495,0.09505137,0.19521074,0.245150961,0.107032843,0.21096519,0.199104001,0.239168975
207.2,0,,0.202186973,0.187494855,0.204333133,0.205152516,0.251890413,0.159974793,0.168211103,0.212342664,0.214448771,0.221271645
207.3,0,,0.293555324,0.138834798,0.168417291,0.247917603,0.253441734,0.316021614,0.22544456,0.089542875,0.258035725,0.206262927
207.4,0,,0.21686131,0.197518011,0.234005572,0.321090657,0.160854091,0.234935724,0.182097494,0.083251048,0.21302679,0.247761761
207.5,0,,0.184838842,0.258616994,0.150616475,0.184820508,0.282573698,0.214728588,0.156104378,0.082259528,0.238717547,0.198991042
207.6,0,,0.179007159,0.259028118,0.246994522,0.098296125,0.171542045,0.164974176,0.179945959,0.22999133,0.128578349,0.201749916
207.7,0,,0.233309337,0.226166815,0.206690452,0.255300244,0.226613211,0.210949391,0.182190879,0.107482068,0.232297585,0.172773913
207.8,0,,0.112188959,0.15304367,0.155331311,0.095949814,0.235785337,0.223003755,0.196907271,0.13921018,0.253816335,0.103427897
207.9,0,,0.26177999,0.29559329,0.212681059,0.16530392,0.16595742,0.127125438,0.136790303,0.18982831,0.203062311,0.173094267
208,0,,0.240196316,0.160153018,0.26290778,0.220759494,0.261741179,0.207416373,0.160202817,0.291660193,0.194313366,0.266327789
208.1,0,,0.247341409,0.218182816,0.142452176,0.265454576,0.070671604,0.19467163,0.181170234,0.239672154,0.18552852,0.255955228
208.2,0,,0.180909743,0.272502802,0.243340508,0.263293845,0.234043221,0.192967741,0.193271361,0.294776856,0.115782793,0.149871057
208.3,0,,0.224364243,0.301587426,0.225153583,0.242867321,0.283669779,0.251196921,0.113148779,0.130202328,0.071159782,0.280936246
208.4,0,,0.207080182,0.184956611,0.251737524,0.233893619,0.195893389,0.157346237,0.230088868,0.256091343,0.128694419,0.193440242
208.5,0,,0.305736119,0.254551974,0.354383212,0.231132763,0.291016768,0.153292145,0.231344144,0.161596094,0.219958597,0.255484677
208.6,0,,0.200709561,0.151421642,0.202809134,0.247003049,0.190549345,0.297762089,0.284744559,0.155737484,0.1783443,0.123247397
208.7,0,,0.216383201,0.200571975,0.215917534,0.286698378,0.164764514,0.19303642,0.250744949,0.25131775,0.277369604,0.206505427
208.8,0,,0.258709482,0.171227454,0.090840499,0.225186734,0.222578296,0.157207668,0.181586397,0.185805138,0.223784421,0.257135073
208.9,0,,0.159173217,0.159268644,0.18363929,0.16425598,0.16403325,0.134803874,0.157942595,0.254018701,0.163606564,0.164059192
209,0,,0.233221392,0.257442099,0.306461133,0.223994769,0.236109713,0.252366317,0.147903132,0.12744499,0.133172375,0.172612875
209.1,0,,0.309105032,0.220398809,0.15992097,0.25996823,0.219991685,0.290158408,0.231819558,0.205536198,0.110621469,0.180217966
209.2,0,,0.126593117,0.215072555,0.147328361,0.186810968,0.214909973,0.212389179,0.144129848,0.119746552,0.146896543,0.170341857
209.3,0,,0.238234512,0.175830006,0.169161964,0.250934381,0.216729869,0.156811089,0.130992583,0.162670324,0.25604816,0.176875904
209.4,0,,0.252149945,0.360331596,0.122284557,0.143776244,0.132734399,0.232031213,0.09299112,0.209467954,0.259933732,0.071657975
209.5,0,,0.187504157,0.176475609,0.195590984,0.232740383,0.124804361,0.184802314,0.182686821,0.21140975,0.201317918,0.192533572
209.6,0,,0.143024196,0.255486239,0.161342742,0.278494759,0.219688374,0.172568632,0.159269221,0.182816671,0.202969595,0.168418651
209.7,0,,0.270624427,0.244771435,0.167677469,0.158312674,0.20744393,0.24008683,0.145656668,0.167550502,0.209542069,0.172734907
209.8,0,,0.152355955,0.170935762,0.15643906,0.21602096,0.18984252,0.095755776,0.175906529,0.246189386,0.109385829,0.180237498
209.9,0,,0.200880513,0.100631338,0.258469434,0.31672346,0.265462727,0.229872027,0.253217482,0.268492432,0.223736176,0.27995112
210,1,90,0.219291827,0.250599169,0.148257694,0.15719005,0.248748214,0.282725149,0.234000511,0.175757296,0.345152059,0.256014788
210.1,1,90,0.228955845,0.215881451,0.371347202,0.313376443,0.226448669,0.184153579,0.404047518,0.284818254,0.356422594,0.317722755
210.2,1,90,0.442743567,0.444111546,0.523064584,0.506572424,0.26016099,0.383407578,0.599599406,0.367789882,0.380365845,0.359458421
210.3,1,90,0.375362248,0.494087808,0.607647752,0.42828265,0.37688144,0.393531019,0.671154899,0.34133462,0.3991983,0.452213824
210.4,1,90,0.449685891,0.516264031,0.861096363,0.670446606,0.47001934,0.462661754,0.849053712,0.512309819,0.521168008,0.611031239
210.5,1,90,0.627491266,0.641246227,0.908275301,0.520650823,0.540417729,0.599058875,0.868883478,0.551632824,0.573065288,0.587124863
210.6,1,90,0.559349158,0.635868293,1.067030243,0.684277668,0.524181484,0.569610523,1.057189053,0.605654732,0.55518213,0.620015259
210.7,1,90,0.688590646,0.545031841,1.046484284,0.593421288,0.631197347,0.677139931,1.139990356,0.7101661,0.638677153,0.601890596
210.8,1,90,0.647016895,0.679677683,1.163174974,0.705217264,0.68859776,0.733309079,1.179773087,0.795500641,0.654677982,0.706000671
210.9,1,90,0.699501071,0.702434483,1.124586784,0.626379464,0.784735065,0.635447927,1.187425102,0.632018978,0.744950633,0.670428277
211,1,90,0.673842832,0.801924068,1.189388794,0.70443232,0.7497218,0.690705472,1.154712708,0.623529819,0.736491454,0.65889388
211.1,1,90,0.73590122,0.683432983,1.194283922,0.666576532,0.763268207,0.623916612,1.219747554,0.590551469,0.725217226,0.608218203
211.2,1,90,0.652743894,0.690411534,1.133930615,0.834283206,0.695983437,0.671204569,0.977489987,0.527094873,0.61398434,0.587058384
211.3,1,90,0.54307837,0.712944912,1.09073641,0.619086307,0.651596824,0.638371191,1.02499897,0.562424586,0.670777292,0.631617329
